Run timestamp: 20260413_211208
Config: {'epochs': 50, 'early_stopping_patience': 7, 'weighted_ce': False, 'augmentation': True, 'dropout': False, 'lr_scheduler': True, 'pretrained_encoder': False, 'kfold': True}


Fold 1/5
  Epoch 38 | Train Loss: 0.0714 | Val Loss: 0.0671 | IoU bg: 0.987 crop: 0.770 weed: 0.508 | LR: 0.000136
  Epoch 39 | Train Loss: 0.0696 | Val Loss: 0.0654 | IoU bg: 0.987 crop: 0.774 weed: 0.536 | LR: 0.000116
  Epoch 40 | Train Loss: 0.0686 | Val Loss: 0.0689 | IoU bg: 0.988 crop: 0.622 weed: 0.513 | LR: 0.000096
  Epoch 41 | Train Loss: 0.0661 | Val Loss: 0.0669 | IoU bg: 0.988 crop: 0.760 weed: 0.552 | LR: 0.000079
  Epoch 42 | Train Loss: 0.0671 | Val Loss: 0.0724 | IoU bg: 0.987 crop: 0.491 weed: 0.472 | LR: 0.000063
  Epoch 43 | Train Loss: 0.0665 | Val Loss: 0.0699 | IoU bg: 0.987 crop: 0.601 weed: 0.498 | LR: 0.000049
  Early stopping at epoch 43
  Best epoch 36 | IoU crop: 0.744 weed: 0.482

Fold 3/5
  Epoch 01 | Train Loss: 0.9535 | Val Loss: 1.1123 | IoU bg: 0.000 crop: 0.000 weed: 0.018 | LR: 0.000999
  Epoch 02 | Train Loss: 0.6721 | Val Loss: 0.9387 | IoU bg: 0.957 crop: 0.000 weed: 0.001 | LR: 0.000996
  Epoch 03 | Train Loss: 0.5396 | Val Loss: 0.5582 | IoU bg: 0.958 crop: 0.000 weed: 0.000 | LR: 0.000991
  Epoch 04 | Train Loss: 0.4374 | Val Loss: 0.4393 | IoU bg: 0.958 crop: 0.000 weed: 0.000 | LR: 0.000984
  Epoch 05 | Train Loss: 0.3676 | Val Loss: 0.3699 | IoU bg: 0.958 crop: 0.000 weed: 0.000 | LR: 0.000976
  Epoch 06 | Train Loss: 0.3072 | Val Loss: 0.3554 | IoU bg: 0.958 crop: 0.000 weed: 0.000 | LR: 0.000965
  Epoch 07 | Train Loss: 0.2579 | Val Loss: 0.3070 | IoU bg: 0.965 crop: 0.000 weed: 0.018 | LR: 0.000952
  Epoch 08 | Train Loss: 0.2161 | Val Loss: 0.2334 | IoU bg: 0.974 crop: 0.021 weed: 0.073 | LR: 0.000938
  Epoch 09 | Train Loss: 0.1952 | Val Loss: 0.1958 | IoU bg: 0.983 crop: 0.662 weed: 0.269 | LR: 0.000922
  Epoch 10 | Train Loss: 0.1734 | Val Loss: 0.1693 | IoU bg: 0.986 crop: 0.375 weed: 0.270 | LR: 0.000905
  Epoch 11 | Train Loss: 0.1587 | Val Loss: 0.1307 | IoU bg: 0.990 crop: 0.761 weed: 0.515 | LR: 0.000885
  Epoch 12 | Train Loss: 0.1396 | Val Loss: 0.1318 | IoU bg: 0.987 crop: 0.733 weed: 0.386 | LR: 0.000865
  Epoch 13 | Train Loss: 0.1473 | Val Loss: 0.1269 | IoU bg: 0.986 crop: 0.760 weed: 0.348 | LR: 0.000842
  Epoch 14 | Train Loss: 0.1299 | Val Loss: 0.1043 | IoU bg: 0.989 crop: 0.688 weed: 0.480 | LR: 0.000819
  Epoch 15 | Train Loss: 0.1182 | Val Loss: 0.1139 | IoU bg: 0.990 crop: 0.256 weed: 0.342 | LR: 0.000794
  Epoch 16 | Train Loss: 0.1071 | Val Loss: 0.1094 | IoU bg: 0.990 crop: 0.266 weed: 0.337 | LR: 0.000768
  Epoch 17 | Train Loss: 0.1090 | Val Loss: 0.0859 | IoU bg: 0.990 crop: 0.797 weed: 0.503 | LR: 0.000741
  Epoch 18 | Train Loss: 0.1063 | Val Loss: 0.1025 | IoU bg: 0.990 crop: 0.728 weed: 0.482 | LR: 0.000713
  Epoch 19 | Train Loss: 0.1024 | Val Loss: 0.0821 | IoU bg: 0.989 crop: 0.745 weed: 0.440 | LR: 0.000684
  Epoch 20 | Train Loss: 0.0953 | Val Loss: 0.0816 | IoU bg: 0.989 crop: 0.789 weed: 0.551 | LR: 0.000655
  Epoch 21 | Train Loss: 0.0928 | Val Loss: 0.1195 | IoU bg: 0.986 crop: 0.031 weed: 0.211 | LR: 0.000625
  Epoch 22 | Train Loss: 0.0916 | Val Loss: 0.0856 | IoU bg: 0.988 crop: 0.795 weed: 0.434 | LR: 0.000594
  Epoch 23 | Train Loss: 0.0863 | Val Loss: 0.0720 | IoU bg: 0.989 crop: 0.827 weed: 0.496 | LR: 0.000563
  Epoch 24 | Train Loss: 0.0860 | Val Loss: 0.0833 | IoU bg: 0.990 crop: 0.313 weed: 0.342 | LR: 0.000532
  Epoch 25 | Train Loss: 0.0860 | Val Loss: 0.0815 | IoU bg: 0.988 crop: 0.745 weed: 0.436 | LR: 0.000500
  Epoch 26 | Train Loss: 0.0821 | Val Loss: 0.0807 | IoU bg: 0.988 crop: 0.717 weed: 0.456 | LR: 0.000469
  Epoch 27 | Train Loss: 0.0830 | Val Loss: 0.0932 | IoU bg: 0.990 crop: 0.147 weed: 0.321 | LR: 0.000438
  Epoch 28 | Train Loss: 0.0769 | Val Loss: 0.0829 | IoU bg: 0.990 crop: 0.296 weed: 0.351 | LR: 0.000407
  Epoch 29 | Train Loss: 0.0831 | Val Loss: 0.0724 | IoU bg: 0.990 crop: 0.819 weed: 0.548 | LR: 0.000376
  Epoch 30 | Train Loss: 0.0916 | Val Loss: 0.0776 | IoU bg: 0.989 crop: 0.784 weed: 0.397 | LR: 0.000346
  Early stopping at epoch 30
  Best epoch 23 | IoU crop: 0.827 weed: 0.496

Fold 4/5
  Epoch 01 | Train Loss: 0.7681 | Val Loss: 0.9581 | IoU bg: 0.937 crop: 0.000 weed: 0.000 | LR: 0.000999
  Epoch 02 | Train Loss: 0.5144 | Val Loss: 0.8932 | IoU bg: 0.803 crop: 0.006 weed: 0.000 | LR: 0.000996
  Epoch 03 | Train Loss: 0.4232 | Val Loss: 0.4625 | IoU bg: 0.937 crop: 0.000 weed: 0.000 | LR: 0.000991
  Epoch 04 | Train Loss: 0.3552 | Val Loss: 0.4464 | IoU bg: 0.937 crop: 0.000 weed: 0.000 | LR: 0.000984
  Epoch 05 | Train Loss: 0.3033 | Val Loss: 0.3852 | IoU bg: 0.937 crop: 0.000 weed: 0.000 | LR: 0.000976
  Epoch 06 | Train Loss: 0.2578 | Val Loss: 0.3509 | IoU bg: 0.938 crop: 0.000 weed: 0.003 | LR: 0.000965
  Epoch 07 | Train Loss: 0.2289 | Val Loss: 0.3036 | IoU bg: 0.943 crop: 0.000 weed: 0.058 | LR: 0.000952
  Epoch 08 | Train Loss: 0.2024 | Val Loss: 0.2347 | IoU bg: 0.956 crop: 0.000 weed: 0.250 | LR: 0.000938
  Epoch 09 | Train Loss: 0.1796 | Val Loss: 0.1952 | IoU bg: 0.972 crop: 0.000 weed: 0.475 | LR: 0.000922
  Epoch 10 | Train Loss: 0.1625 | Val Loss: 0.1907 | IoU bg: 0.976 crop: 0.286 weed: 0.498 | LR: 0.000905
  Epoch 11 | Train Loss: 0.1470 | Val Loss: 0.1675 | IoU bg: 0.980 crop: 0.243 weed: 0.600 | LR: 0.000885
  Epoch 12 | Train Loss: 0.1373 | Val Loss: 0.1681 | IoU bg: 0.980 crop: 0.297 weed: 0.605 | LR: 0.000865
  Epoch 13 | Train Loss: 0.1355 | Val Loss: 0.1605 | IoU bg: 0.978 crop: 0.221 weed: 0.338 | LR: 0.000842
  Epoch 14 | Train Loss: 0.1198 | Val Loss: 0.2752 | IoU bg: 0.962 crop: 0.206 weed: 0.111 | LR: 0.000819
  Epoch 15 | Train Loss: 0.1153 | Val Loss: 0.1413 | IoU bg: 0.980 crop: 0.015 weed: 0.597 | LR: 0.000794
  Epoch 16 | Train Loss: 0.1060 | Val Loss: 0.1385 | IoU bg: 0.983 crop: 0.527 weed: 0.679 | LR: 0.000768
  Epoch 17 | Train Loss: 0.1032 | Val Loss: 0.1291 | IoU bg: 0.981 crop: 0.345 weed: 0.516 | LR: 0.000741
  Epoch 18 | Train Loss: 0.1163 | Val Loss: 0.1784 | IoU bg: 0.983 crop: 0.166 weed: 0.152 | LR: 0.000713
  Epoch 19 | Train Loss: 0.1133 | Val Loss: 0.1574 | IoU bg: 0.983 crop: 0.161 weed: 0.143 | LR: 0.000684
  Epoch 20 | Train Loss: 0.0990 | Val Loss: 0.1180 | IoU bg: 0.982 crop: 0.483 weed: 0.665 | LR: 0.000655
  Epoch 21 | Train Loss: 0.0954 | Val Loss: 0.1027 | IoU bg: 0.984 crop: 0.432 weed: 0.690 | LR: 0.000625
  Epoch 22 | Train Loss: 0.0851 | Val Loss: 0.0992 | IoU bg: 0.982 crop: 0.449 weed: 0.665 | LR: 0.000594
  Epoch 23 | Train Loss: 0.0839 | Val Loss: 0.0907 | IoU bg: 0.984 crop: 0.555 weed: 0.685 | LR: 0.000563
  Epoch 24 | Train Loss: 0.0840 | Val Loss: 0.1036 | IoU bg: 0.984 crop: 0.552 weed: 0.708 | LR: 0.000532
  Epoch 25 | Train Loss: 0.0813 | Val Loss: 0.1084 | IoU bg: 0.983 crop: 0.414 weed: 0.607 | LR: 0.000500
  Epoch 26 | Train Loss: 0.0810 | Val Loss: 0.0885 | IoU bg: 0.984 crop: 0.390 weed: 0.700 | LR: 0.000469
  Epoch 27 | Train Loss: 0.0789 | Val Loss: 0.0919 | IoU bg: 0.983 crop: 0.569 weed: 0.697 | LR: 0.000438
  Epoch 28 | Train Loss: 0.0770 | Val Loss: 0.0898 | IoU bg: 0.984 crop: 0.109 weed: 0.683 | LR: 0.000407
  Epoch 29 | Train Loss: 0.0743 | Val Loss: 0.0862 | IoU bg: 0.982 crop: 0.410 weed: 0.690 | LR: 0.000376
  Epoch 30 | Train Loss: 0.0723 | Val Loss: 0.0850 | IoU bg: 0.984 crop: 0.558 weed: 0.690 | LR: 0.000346
  Epoch 31 | Train Loss: 0.0737 | Val Loss: 0.0823 | IoU bg: 0.983 crop: 0.356 weed: 0.699 | LR: 0.000317
  Epoch 32 | Train Loss: 0.0702 | Val Loss: 0.0850 | IoU bg: 0.984 crop: 0.489 weed: 0.644 | LR: 0.000288
  Epoch 33 | Train Loss: 0.0682 | Val Loss: 0.0866 | IoU bg: 0.984 crop: 0.568 weed: 0.700 | LR: 0.000260
  Epoch 34 | Train Loss: 0.0704 | Val Loss: 0.0777 | IoU bg: 0.984 crop: 0.587 weed: 0.709 | LR: 0.000233
  Epoch 35 | Train Loss: 0.0708 | Val Loss: 0.0801 | IoU bg: 0.983 crop: 0.574 weed: 0.717 | LR: 0.000207
  Epoch 36 | Train Loss: 0.0715 | Val Loss: 0.0777 | IoU bg: 0.984 crop: 0.579 weed: 0.707 | LR: 0.000182
  Epoch 37 | Train Loss: 0.0678 | Val Loss: 0.0751 | IoU bg: 0.984 crop: 0.589 weed: 0.712 | LR: 0.000159
  Epoch 38 | Train Loss: 0.0658 | Val Loss: 0.0807 | IoU bg: 0.984 crop: 0.600 weed: 0.728 | LR: 0.000136
  Epoch 39 | Train Loss: 0.0669 | Val Loss: 0.0762 | IoU bg: 0.985 crop: 0.630 weed: 0.722 | LR: 0.000116
  Epoch 40 | Train Loss: 0.0634 | Val Loss: 0.0740 | IoU bg: 0.984 crop: 0.624 weed: 0.725 | LR: 0.000096
  Epoch 41 | Train Loss: 0.0626 | Val Loss: 0.0768 | IoU bg: 0.983 crop: 0.531 weed: 0.722 | LR: 0.000079
  Epoch 42 | Train Loss: 0.0606 | Val Loss: 0.0775 | IoU bg: 0.984 crop: 0.620 weed: 0.720 | LR: 0.000063
  Epoch 43 | Train Loss: 0.0617 | Val Loss: 0.0769 | IoU bg: 0.983 crop: 0.626 weed: 0.716 | LR: 0.000049
  Epoch 44 | Train Loss: 0.0628 | Val Loss: 0.0773 | IoU bg: 0.984 crop: 0.575 weed: 0.701 | LR: 0.000036
  Epoch 45 | Train Loss: 0.0615 | Val Loss: 0.0758 | IoU bg: 0.983 crop: 0.627 weed: 0.719 | LR: 0.000025
  Epoch 46 | Train Loss: 0.0621 | Val Loss: 0.0774 | IoU bg: 0.983 crop: 0.621 weed: 0.711 | LR: 0.000017
  Epoch 47 | Train Loss: 0.0590 | Val Loss: 0.0766 | IoU bg: 0.983 crop: 0.614 weed: 0.709 | LR: 0.000010
  Early stopping at epoch 47
  Best epoch 40 | IoU crop: 0.624 weed: 0.725

Fold 5/5
  Epoch 01 | Train Loss: 0.8421 | Val Loss: 0.8458 | IoU bg: 0.921 crop: 0.000 weed: 0.000 | LR: 0.000999
  Epoch 02 | Train Loss: 0.6067 | Val Loss: 0.6270 | IoU bg: 0.921 crop: 0.000 weed: 0.000 | LR: 0.000996
  Epoch 03 | Train Loss: 0.4920 | Val Loss: 0.5377 | IoU bg: 0.921 crop: 0.000 weed: 0.000 | LR: 0.000991
  Epoch 04 | Train Loss: 0.4059 | Val Loss: 0.4805 | IoU bg: 0.921 crop: 0.000 weed: 0.000 | LR: 0.000984
  Epoch 05 | Train Loss: 0.3386 | Val Loss: 0.4206 | IoU bg: 0.921 crop: 0.000 weed: 0.000 | LR: 0.000976
  Epoch 06 | Train Loss: 0.2855 | Val Loss: 0.4029 | IoU bg: 0.923 crop: 0.000 weed: 0.020 | LR: 0.000965
  Epoch 07 | Train Loss: 0.2427 | Val Loss: 0.2861 | IoU bg: 0.949 crop: 0.000 weed: 0.301 | LR: 0.000952
  Epoch 08 | Train Loss: 0.2117 | Val Loss: 0.2427 | IoU bg: 0.973 crop: 0.187 weed: 0.551 | LR: 0.000938
  Epoch 09 | Train Loss: 0.1806 | Val Loss: 0.1983 | IoU bg: 0.984 crop: 0.291 weed: 0.540 | LR: 0.000922
  Epoch 10 | Train Loss: 0.1676 | Val Loss: 0.1997 | IoU bg: 0.984 crop: 0.264 weed: 0.454 | LR: 0.000905
  Epoch 11 | Train Loss: 0.1468 | Val Loss: 0.1616 | IoU bg: 0.985 crop: 0.345 weed: 0.614 | LR: 0.000885
  Epoch 12 | Train Loss: 0.1353 | Val Loss: 0.1393 | IoU bg: 0.985 crop: 0.369 weed: 0.665 | LR: 0.000865
  Epoch 13 | Train Loss: 0.1207 | Val Loss: 0.1454 | IoU bg: 0.984 crop: 0.299 weed: 0.460 | LR: 0.000842
  Epoch 14 | Train Loss: 0.1175 | Val Loss: 0.1190 | IoU bg: 0.985 crop: 0.467 weed: 0.700 | LR: 0.000819
  Epoch 15 | Train Loss: 0.1092 | Val Loss: 0.2292 | IoU bg: 0.980 crop: 0.196 weed: 0.081 | LR: 0.000794
